p,scenario,trial,seed,n_transmissions,conclusive_count,conclusive_fraction,qber,exact_qber,difference_from_exact,exact_conclusive_probability,difference_conclusive
0.1,dual,4,2755266424,1000,316,0.316,0.18670886075949367,0.180327868852459,0.006380991907034672,0.3049999999999998,0.011000000000000176
0.1,dual,5,3743910654,1000,303,0.303,0.20132013201320131,0.180327868852459,0.02099226316074232,0.3049999999999998,-0.0019999999999998352
0.1,dual,6,510431931,1000,309,0.309,0.14563106796116504,0.180327868852459,-0.034696800891293955,0.3049999999999998,0.00400000000000017
0.1,dual,7,355524981,1000,315,0.315,0.17777777777777778,0.180327868852459,-0.00255009107468121,0.3049999999999998,0.010000000000000175
0.1,dual,8,1111697844,1000,318,0.318,0.16666666666666666,0.180327868852459,-0.013661202185792337,0.3049999999999998,0.013000000000000178
0.1,dual,9,3480371421,1000,334,0.334,0.15868263473053892,0.180327868852459,-0.02164523412192007,0.3049999999999998,0.029000000000000192
0.1,dual,10,260467995,1000,310,0.31,0.14838709677419354,0.180327868852459,-0.031940772078265456,0.3049999999999998,0.005000000000000171
0.1,dual,11,3347943781,1000,297,0.297,0.15488215488215487,0.180327868852459,-0.025445713970304124,0.3049999999999998,-0.00799999999999984
0.1,dual,12,3105206173,1000,316,0.316,0.21835443037974683,0.180327868852459,0.03802656152728784,0.3049999999999998,0.011000000000000176
0.1,dual,13,464301853,1000,274,0.274,0.19343065693430658,0.180327868852459,0.013102788081847588,0.3049999999999998,-0.030999999999999805
0.1,dual,14,4092601339,1000,281,0.281,0.1708185053380783,0.180327868852459,-0.009509363514380698,0.3049999999999998,-0.0239999999999998
0.1,dual,15,2826528478,1000,290,0.29,0.18275862068965518,0.180327868852459,0.0024307518371961823,0.3049999999999998,-0.014999999999999847
0.1,dual,16,3601484942,1000,309,0.309,0.1650485436893204,0.180327868852459,-0.015279325163138596,0.3049999999999998,0.00400000000000017
0.1,dual,17,4238727029,1000,328,0.328,0.17073170731707318,0.180327868852459,-0.009596161535385811,0.3049999999999998,0.023000000000000187
0.1,dual,18,1305347912,1000,305,0.305,0.2262295081967213,0.180327868852459,0.04590163934426231,0.3049999999999998,1.6653345369377348e-16
0.1,dual,19,3061138497,1000,300,0.3,0.13666666666666666,0.180327868852459,-0.043661202185792336,0.3049999999999998,-0.004999999999999838
0.1,dual,20,2265568423,1000,303,0.303,0.1848184818481848,0.180327868852459,0.004490612995725812,0.3049999999999998,-0.0019999999999998352
0.1,dual,21,2624007862,1000,325,0.325,0.19076923076923077,0.180327868852459,0.01044136191677178,0.3049999999999998,0.020000000000000184
0.1,dual,22,1588850553,1000,321,0.321,0.12461059190031153,0.180327868852459,-0.05571727695214747,0.3049999999999998,0.01600000000000018
0.1,dual,23,33340615,1000,300,0.3,0.18333333333333332,0.180327868852459,0.003005464480874326,0.3049999999999998,-0.004999999999999838
0.1,dual,24,2383381327,1000,290,0.29,0.17586206896551723,0.180327868852459,-0.0044657998869417626,0.3049999999999998,-0.014999999999999847
0.1,dual,25,2664213986,1000,306,0.306,0.17973856209150327,0.180327868852459,-0.0005893067609557268,0.3049999999999998,0.0010000000000001674
0.1,dual,26,703186763,1000,311,0.311,0.1607717041800643,0.180327868852459,-0.019556164672394682,0.3049999999999998,0.006000000000000172
0.1,dual,27,1108170794,1000,315,0.315,0.23174603174603176,0.180327868852459,0.05141816289357276,0.3049999999999998,0.010000000000000175
0.1,dual,28,1098552687,1000,310,0.31,0.16451612903225807,0.180327868852459,-0.015811739820200926,0.3049999999999998,0.005000000000000171
0.1,dual,29,2461418393,1000,282,0.282,0.2198581560283688,0.180327868852459,0.03953028717590981,0.3049999999999998,-0.022999999999999854
0.1,dual,30,1342159706,1000,304,0.304,0.17763157894736842,0.180327868852459,-0.0026962899050905764,0.3049999999999998,-0.0009999999999998344
0.1,dual,31,339607150,1000,309,0.309,0.18122977346278318,0.180327868852459,0.000901904610324189,0.3049999999999998,0.00400000000000017
0.1,dual,32,390408251,1000,336,0.336,0.1488095238095238,0.180327868852459,-0.031518345042935186,0.3049999999999998,0.031000000000000194
0.1,dual,33,3140603786,1000,291,0.291,0.19931271477663232,0.180327868852459,0.01898484592417332,0.3049999999999998,-0.013999999999999846
0.1,dual,34,1436389518,1000,330,0.33,0.1696969696969697,0.180327868852459,-0.010630899155489287,0.3049999999999998,0.02500000000000019
0.1,dual,35,383160988,1000,282,0.282,0.22340425531914893,0.180327868852459,0.04307638646668993,0.3049999999999998,-0.022999999999999854
0.1,dual,36,1938137491,1000,299,0.299,0.22742474916387959,0.180327868852459,0.04709688031142059,0.3049999999999998,-0.005999999999999839
0.1,dual,37,3824162700,1000,331,0.331,0.1782477341389728,0.180327868852459,-0.002080134713486198,0.3049999999999998,0.02600000000000019
0.1,dual,38,1549708928,1000,336,0.336,0.16964285714285715,0.180327868852459,-0.010685011709601844,0.3049999999999998,0.031000000000000194
0.1,dual,39,3041441685,1000,289,0.289,0.21107266435986158,0.180327868852459,0.030744795507402584,0.3049999999999998,-0.015999999999999848
0.1,dual,40,299733431,1000,287,0.287,0.1986062717770035,0.180327868852459,0.018278402924544496,0.3049999999999998,-0.01799999999999985
0.1,dual,41,2698893184,1000,298,0.298,0.24161073825503357,0.180327868852459,0.061282869402574575,0.3049999999999998,-0.00699999999999984
0.1,dual,42,207306732,1000,302,0.302,0.22185430463576158,0.180327868852459,0.04152643578330259,0.3049999999999998,-0.002999999999999836
0.1,dual,43,3453212505,1000,293,0.293,0.15699658703071673,0.180327868852459,-0.023331281821742267,0.3049999999999998,-0.011999999999999844
0.1,dual,44,1520193567,1000,320,0.32,0.2,0.180327868852459,0.019672131147541017,0.3049999999999998,0.01500000000000018
0.1,dual,45,1490759097,1000,299,0.299,0.1806020066889632,0.180327868852459,0.00027413783650420687,0.3049999999999998,-0.005999999999999839
0.1,dual,46,2877775660,1000,320,0.32,0.1625,0.180327868852459,-0.01782786885245899,0.3049999999999998,0.01500000000000018
0.1,dual,47,1420669547,1000,282,0.282,0.1453900709219858,0.180327868852459,-0.03493779793047319,0.3049999999999998,-0.022999999999999854
0.1,dual,48,3393983913,1000,290,0.29,0.17586206896551723,0.180327868852459,-0.0044657998869417626,0.3049999999999998,-0.014999999999999847
0.1,dual,49,3868935169,1000,299,0.299,0.18729096989966554,0.180327868852459,0.0069631010472065435,0.3049999999999998,-0.005999999999999839
0.1,dual,50,3253159551,1000,307,0.307,0.13680781758957655,0.180327868852459,-0.04352005126288244,0.3049999999999998,0.0020000000000001683
0.01,triple,1,1810369678,1000,276,0.276,0.021739130434782608,0.025041959349231556,-0.003302828914448948,0.25513918510171313,0.020860814898286895
0.01,triple,2,619476111,1000,254,0.254,0.007874015748031496,0.025041959349231556,-0.01716794360120006,0.25513918510171313,-0.001139185101713125
0.01,triple,3,1129726287,1000,265,0.265,0.03018867924528302,0.025041959349231556,0.005146719896051463,0.25513918510171313,0.009860814898286885
0.01,triple,4,2938678413,1000,267,0.267,0.0299625468164794,0.025041959349231556,0.004920587467247845,0.25513918510171313,0.011860814898286887
0.01,triple,5,3615499355,1000,268,0.268,0.026119402985074626,0.025041959349231556,0.00107744363584307,0.25513918510171313,0.012860814898286888
0.01,triple,6,2897565830,1000,269,0.269,0.03345724907063197,0.025041959349231556,0.008415289721400411,0.25513918510171313,0.013860814898286888
0.01,triple,7,3560681215,1000,242,0.242,0.008264462809917356,0.025041959349231556,-0.0167774965393142,0.25513918510171313,-0.013139185101713136
0.01,triple,8,2373714877,1000,259,0.259,0.02702702702702703,0.025041959349231556,0.0019850676777954726,0.25513918510171313,0.0038608148982868795
0.01,triple,9,3149348549,1000,247,0.247,0.016194331983805668,0.025041959349231556,-0.008847627365425888,0.25513918510171313,-0.008139185101713131
0.01,triple,10,3303303180,1000,273,0.273,0.03296703296703297,0.025041959349231556,0.007925073617801412,0.25513918510171313,0.017860814898286892
0.01,triple,11,848552156,1000,253,0.253,0.015810276679841896,0.025041959349231556,-0.00923168266938966,0.25513918510171313,-0.002139185101713126
0.01,triple,12,3908860407,1000,237,0.237,0.016877637130801686,0.025041959349231556,-0.00816432221842987,0.25513918510171313,-0.01813918510171314
0.01,triple,13,568952792,1000,270,0.27,0.011111111111111112,0.025041959349231556,-0.013930848238120444,0.25513918510171313,0.01486081489828689
0.01,triple,14,1918128869,1000,263,0.263,0.015209125475285171,0.025041959349231556,-0.009832833873946385,0.25513918510171313,0.007860814898286883
0.01,triple,15,2313380155,1000,266,0.266,0.03007518796992481,0.025041959349231556,0.0050332286206932544,0.25513918510171313,0.010860814898286886
0.01,triple,16,1871005712,1000,249,0.249,0.012048192771084338,0.025041959349231556,-0.012993766578147218,0.25513918510171313,-0.006139185101713129
0.01,triple,17,2530456584,1000,254,0.254,0.03937007874015748,0.025041959349231556,0.014328119390925924,0.25513918510171313,-0.001139185101713125
0.01,triple,18,945815441,1000,245,0.245,0.04081632653061224,0.025041959349231556,0.015774367181380686,0.25513918510171313,-0.010139185101713133
0.01,triple,19,2921761176,1000,236,0.236,0.012711864406779662,0.025041959349231556,-0.012330094942451894,0.25513918510171313,-0.01913918510171314
0.01,triple,20,3833056630,1000,274,0.274,0.014598540145985401,0.025041959349231556,-0.010443419203246155,0.25513918510171313,0.018860814898286893
0.01,triple,21,561819779,1000,247,0.247,0.024291497975708502,0.025041959349231556,-0.0007504613735230536,0.25513918510171313,-0.008139185101713131
0.01,triple,22,1711403854,1000,262,0.262,0.019083969465648856,0.025041959349231556,-0.0059579898835827,0.25513918510171313,0.006860814898286882
0.01,triple,23,3044839594,1000,219,0.219,0.0273972602739726,0.025041959349231556,0.0023553009247410453,0.25513918510171313,-0.03613918510171313
0.01,triple,24,4136926152,1000,249,0.249,0.028112449799196786,0.025041959349231556,0.0030704904499652304,0.25513918510171313,-0.006139185101713129
0.01,triple,25,2383419139,1000,242,0.242,0.024793388429752067,0.025041959349231556,-0.0002485709194794891,0.25513918510171313,-0.013139185101713136
0.01,triple,26,1118690795,1000,265,0.265,0.03018867924528302,0.025041959349231556,0.005146719896051463,0.25513918510171313,0.009860814898286885
0.01,triple,27,2424454469,1000,267,0.267,0.0149812734082397,0.025041959349231556,-0.010060685940991855,0.25513918510171313,0.011860814898286887
0.01,triple,28,1765611023,1000,280,0.28,0.03214285714285714,0.025041959349231556,0.007100897793625584,0.25513918510171313,0.024860814898286898
0.01,triple,29,652669273,1000,258,0.258,0.01937984496124031,0.025041959349231556,-0.005662114387991246,0.25513918510171313,0.0028608148982868786
0.01,triple,30,3574415851,1000,257,0.257,0.01556420233463035,0.025041959349231556,-0.009477757014601206,0.25513918510171313,0.0018608148982868777
0.01,triple,31,585477095,1000,276,0.276,0.021739130434782608,0.025041959349231556,-0.003302828914448948,0.25513918510171313,0.020860814898286895
0.01,triple,32,4208612546,1000,279,0.279,0.025089605734767026,0.025041959349231556,4.7646385535470015e-05,0.25513918510171313,0.023860814898286897
0.01,triple,33,2504997897,1000,239,0.239,0.03765690376569038,0.025041959349231556,0.012614944416458822,0.25513918510171313,-0.016139185101713138
0.01,triple,34,2217256542,1000,241,0.241,0.029045643153526972,0.025041959349231556,0.004003683804295416,0.25513918510171313,-0.014139185101713136
0.01,triple,35,2082673536,1000,250,0.25,0.04,0.025041959349231556,0.014958040650768445,0.25513918510171313,-0.0051391851017131285
0.01,triple,36,2435412364,1000,252,0.252,0.027777777777777776,0.025041959349231556,0.0027358184285462203,0.25513918510171313,-0.0031391851017131267
0.01,triple,37,2374826454,1000,270,0.27,0.02962962962962963,0.025041959349231556,0.004587670280398075,0.25513918510171313,0.01486081489828689
0.01,triple,38,4033137299,1000,243,0.243,0.024691358024691357,0.025041959349231556,-0.00035060132454019927,0.25513918510171313,-0.012139185101713135
0.01,triple,39,2835875074,1000,237,0.237,0.02531645569620253,0.025041959349231556,0.00027449634697097533,0.25513918510171313,-0.01813918510171314
0.01,triple,40,2201939400,1000,253,0.253,0.011857707509881422,0.025041959349231556,-0.013184251839350134,0.25513918510171313,-0.002139185101713126
0.01,triple,41,2812597136,1000,275,0.275,0.02181818181818182,0.025041959349231556,-0.003223777531049736,0.25513918510171313,0.019860814898286894
0.01,triple,42,1473416605,1000,253,0.253,0.023715415019762844,0.025041959349231556,-0.0013265443294687117,0.25513918510171313,-0.002139185101713126
0.01,triple,43,808433928,1000,265,0.265,0.026415094339622643,0.025041959349231556,0.0013731349903910867,0.25513918510171313,0.009860814898286885
0.01,triple,44,2805819622,1000,242,0.242,0.008264462809917356,0.025041959349231556,-0.0167774965393142,0.25513918510171313,-0.013139185101713136
0.01,triple,45,1404871124,1000,251,0.251,0.03187250996015936,0.025041959349231556,0.006830550610927806,0.25513918510171313,-0.004139185101713128
0.01,triple,46,1633587112,1000,262,0.262,0.026717557251908396,0.025041959349231556,0.0016755979026768404,0.25513918510171313,0.006860814898286882
0.01,triple,47,3501565257,1000,247,0.247,0.032388663967611336,0.025041959349231556,0.0073467046183797804,0.25513918510171313,-0.008139185101713131
0.01,triple,48,453756953,1000,259,0.259,0.03474903474903475,0.025041959349231556,0.009707075399803193,0.25513918510171313,0.0038608148982868795
0.01,triple,49,4139089397,1000,263,0.263,0.0076045627376425855,0.025041959349231556,-0.01743739661158897,0.25513918510171313,0.007860814898286883
0.01,triple,50,3392468073,1000,253,0.253,0.019762845849802372,0.025041959349231556,-0.005279113499429184,0.25513918510171313,-0.002139185101713126
0.02,triple,1,1072666779,1000,269,0.269,0.040892193308550186,0.048591290511832266,-0.007699097203282081,0.2601405658070424,0.008859434192957594
0.02,triple,2,1549317265,1000,264,0.264,0.06439393939393939,0.048591290511832266,0.015802648882107126,0.2601405658070424,0.0038594341929575893
0.02,triple,3,1731169665,1000,249,0.249,0.024096385542168676,0.048591290511832266,-0.02449490496966359,0.2601405658070424,-0.011140565807042424
0.02,triple,4,3180014991,1000,264,0.264,0.06818181818181818,0.048591290511832266,0.01959052766998591,0.2601405658070424,0.0038594341929575893
0.02,triple,5,3803501019,1000,276,0.276,0.06159420289855073,0.048591290511832266,0.013002912386718461,0.2601405658070424,0.0158594341929576
0.02,triple,6,1965440404,1000,230,0.23,0.06086956521739131,0.048591290511832266,0.01227827470555904,0.2601405658070424,-0.030140565807042413
0.02,triple,7,2355881869,1000,258,0.258,0.046511627906976744,0.048591290511832266,-0.002079662604855523,0.2601405658070424,-0.002140565807042416
0.02,triple,8,3547743106,1000,241,0.241,0.03319502074688797,0.048591290511832266,-0.0153962697649443,0.2601405658070424,-0.01914056580704243
0.02,triple,9,3630880367,1000,272,0.272,0.03676470588235294,0.048591290511832266,-0.011826584629479324,0.2601405658070424,0.011859434192957596
0.02,triple,10,4070600900,1000,287,0.287,0.03484320557491289,0.048591290511832266,-0.013748084936919376,0.2601405658070424,0.026859434192957554
0.02,triple,11,3224280914,1000,259,0.259,0.04247104247104247,0.048591290511832266,-0.006120248040789797,0.2601405658070424,-0.0011405658070424152
0.02,triple,12,4172179714,1000,272,0.272,0.04779411764705882,0.048591290511832266,-0.0007971728647734461,0.2601405658070424,0.011859434192957596
0.02,triple,13,2283328038,1000,239,0.239,0.04602510460251046,0.048591290511832266,-0.002566185909321804,0.2601405658070424,-0.021140565807042433
0.02,triple,14,1861633433,1000,254,0.254,0.06692913385826772,0.048591290511832266,0.018337843346435456,0.2601405658070424,-0.00614056580704242
0.02,triple,15,2233548670,1000,236,0.236,0.06779661016949153,0.048591290511832266,0.01920531965765926,0.2601405658070424,-0.024140565807042436
0.02,triple,16,2753813868,1000,262,0.262,0.026717557251908396,0.048591290511832266,-0.02187373325992387,0.2601405658070424,0.0018594341929575875
0.02,triple,17,22344101,1000,243,0.243,0.04938271604938271,0.048591290511832266,0.000791425537550447,0.2601405658070424,-0.01714056580704243
0.02,triple,18,704908197,1000,257,0.257,0.0311284046692607,0.048591290511832266,-0.017462885842571566,0.2601405658070424,-0.003140565807042417
0.02,triple,19,2869622635,1000,258,0.258,0.050387596899224806,0.048591290511832266,0.0017963063873925392,0.2601405658070424,-0.002140565807042416
0.02,triple,20,1666251231,1000,225,0.225,0.035555555555555556,0.048591290511832266,-0.01303573495627671,0.2601405658070424,-0.03514056580704242
